meet_id,meet_date,season,link
23830,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23830
23831,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23831
23832,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23832
23833,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23833
23834,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23834
23835,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23835
23836,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23836
23837,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23837
23838,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23838
24664,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/24664
24724,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/24724
24682,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/24682
21329,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21329
21330,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21330
21331,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21331
21332,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21332
21333,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21333
21334,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21334
21335,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21335
21336,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21336
21337,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21337
21338,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21338
21339,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21339
21340,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21340
23583,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23583
23695,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23695
20688,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/20688
20689,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/20689
20690,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/20690
20691,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/20691
21073,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/21073
20692,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/20692
20693,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/20693
20694,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/20694
20695,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/20695
20696,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/20696
20697,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/20697
21168,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/21168
21301,"Sat, Jan-07-2017",2017,https://roadtonationals.com/results/schedule/meet/21301
19242,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/19242
19249,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/19249
19250,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/19250
19252,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/19252
19254,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/19254
19257,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/19257
19259,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/19259
19261,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/19261
19262,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/19262
19264,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/19264
19265,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/19265
19266,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/19266
20026,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/20026
20103,"Sat, Jan-02-2016",2016,https://roadtonationals.com/results/schedule/meet/20103
17948,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17948
17949,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17949
17950,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17950
17951,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17951
17952,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17952
17953,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17953
17954,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17954
17955,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17955
17956,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17956
17957,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17957
17958,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17958
18868,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/18868
29995,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/29995
29006,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/29006
29110,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/29110
29205,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/29205
29313,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/29313
29407,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/29407
29533,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/29533
29566,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/29566
29670,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/29670
29737,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/29737
29889,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/29889
29920,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/29920
30094,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/30094
30149,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/30149
30222,"Sat, Jan-06-2024",2024,https://roadtonationals.com/results/schedule/meet/30222
27837,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/27837
27917,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/27917
27988,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/27988
28079,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/28079
28159,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/28159
28277,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/28277
28342,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/28342
28425,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/28425
28530,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/28530
28592,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/28592
28735,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/28735
28771,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/28771
28774,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/28774
28938,"Fri, Jan-06-2023",2023,https://roadtonationals.com/results/schedule/meet/28938
26738,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/26738
26772,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/26772
26848,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/26848
26949,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/26949
27022,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/27022
27086,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/27086
27196,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/27196
27266,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/27266
27351,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/27351
27400,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/27400
27548,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/27548
27699,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/27699
27612,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/27612
27802,"Sun, Jan-09-2022",2022,https://roadtonationals.com/results/schedule/meet/27802
25851,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/25851
25876,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/25876
25900,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/25900
25944,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/25944
26048,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26048
26105,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26105
26156,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26156
26195,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26195
26499,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26499
26629,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26629
26642,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26642
26657,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26657
25067,"Fri, Jan-10-2020",2020,https://roadtonationals.com/results/schedule/meet/25067
25068,"Fri, Jan-10-2020",2020,https://roadtonationals.com/results/schedule/meet/25068
25069,"Fri, Jan-10-2020",2020,https://roadtonationals.com/results/schedule/meet/25069
25070,"Fri, Jan-10-2020",2020,https://roadtonationals.com/results/schedule/meet/25070
25071,"Fri, Jan-10-2020",2020,https://roadtonationals.com/results/schedule/meet/25071
25072,"Fri, Jan-10-2020",2020,https://roadtonationals.com/results/schedule/meet/25072
25073,"Fri, Jan-10-2020",2020,https://roadtonationals.com/results/schedule/meet/25073
25074,"Fri, Jan-10-2020",2020,https://roadtonationals.com/results/schedule/meet/25074
25075,"Fri, Jan-10-2020",2020,https://roadtonationals.com/results/schedule/meet/25075
23730,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/23730
23965,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/23965
24591,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/24591
23966,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/23966
24592,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/24592
24593,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/24593
23967,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/23967
24594,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/24594
23968,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/23968
24595,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/24595
24596,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/24596
24663,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/24663
24780,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/24780
24800,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/24800
24847,"Fri, Jan-04-2019",2019,https://roadtonationals.com/results/schedule/meet/24847
23403,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23403
21406,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21406
23211,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23211
23212,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23212
23214,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23214
23215,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23215
23216,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23216
23217,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23217
23218,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23218
23219,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23219
23220,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23220
23406,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23406
23620,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23620
23693,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23693
21066,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21066
20350,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/20350
21067,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21067
21068,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21068
21069,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21069
20351,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/20351
21070,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21070
20352,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/20352
20353,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/20353
21071,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21071
20354,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/20354
21072,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21072
21209,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21209
21289,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21289
21325,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21325
19004,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/19004
19005,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/19005
19006,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/19006
19007,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/19007
19008,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/19008
19009,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/19009
19010,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/19010
19011,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/19011
19012,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/19012
19013,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/19013
19014,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/19014
19015,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/19015
20023,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/20023
20113,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/20113
20149,"Sun, Jan-10-2016",2016,https://roadtonationals.com/results/schedule/meet/20149
17908,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17908
17909,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17909
17910,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17910
17911,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17911
17912,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17912
17913,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17913
17914,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17914
17915,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17915
17916,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17916
17917,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17917
17918,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17918
17919,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/17919
18877,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/18877
18946,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/18946
18974,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/18974
18980,"Fri, Jan-09-2015",2015,https://roadtonationals.com/results/schedule/meet/18980
29989,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/29989
29036,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/29036
29099,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/29099
29206,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/29206
29314,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/29314
29388,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/29388
29488,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/29488
29586,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/29586
29714,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/29714
29762,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/29762
30068,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/30068
29925,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/29925
30088,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/30088
30159,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/30159
30224,"Fri, Jan-05-2024",2024,https://roadtonationals.com/results/schedule/meet/30224
27867,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/27867
27901,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/27901
27999,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/27999
28078,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/28078
28175,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/28175
28261,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/28261
28347,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/28347
28416,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/28416
28527,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/28527
28630,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/28630
28740,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/28740
28844,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/28844
28836,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/28836
28944,"Sun, Jan-08-2023",2023,https://roadtonationals.com/results/schedule/meet/28944
27629,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/27629
26849,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/26849
26943,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/26943
27027,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/27027
27091,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/27091
27178,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/27178
27289,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/27289
27369,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/27369
27441,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/27441
27554,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/27554
27708,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/27708
27777,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/27777
27808,"Fri, Jan-14-2022",2022,https://roadtonationals.com/results/schedule/meet/27808
25852,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/25852
25873,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/25873
25896,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/25896
25943,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/25943
26052,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26052
26112,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26112
26161,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26161
26202,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26202
26505,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26505
26609,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26609
26622,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26622
26665,"Fri, Jan-08-2021",2021,https://roadtonationals.com/results/schedule/meet/26665
25737,"Fri, Jan-03-2020",2020,https://roadtonationals.com/results/schedule/meet/25737
25114,"Fri, Jan-03-2020",2020,https://roadtonationals.com/results/schedule/meet/25114
25115,"Fri, Jan-03-2020",2020,https://roadtonationals.com/results/schedule/meet/25115
25738,"Fri, Jan-03-2020",2020,https://roadtonationals.com/results/schedule/meet/25738
25116,"Fri, Jan-03-2020",2020,https://roadtonationals.com/results/schedule/meet/25116
25739,"Fri, Jan-03-2020",2020,https://roadtonationals.com/results/schedule/meet/25739
25740,"Fri, Jan-03-2020",2020,https://roadtonationals.com/results/schedule/meet/25740
25117,"Fri, Jan-03-2020",2020,https://roadtonationals.com/results/schedule/meet/25117
25741,"Fri, Jan-03-2020",2020,https://roadtonationals.com/results/schedule/meet/25741
25118,"Fri, Jan-03-2020",2020,https://roadtonationals.com/results/schedule/meet/25118
23922,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23922
23923,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23923
23924,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23924
23925,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23925
23926,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23926
23927,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23927
23928,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23928
23929,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23929
23930,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23930
23931,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23931
23932,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/23932
24665,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/24665
24746,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/24746
24804,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/24804
24842,"Sat, Jan-05-2019",2019,https://roadtonationals.com/results/schedule/meet/24842
21593,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21593
21594,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21594
21595,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21595
21596,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21596
21597,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21597
21598,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21598
21600,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21600
21601,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21601
21602,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21602
21603,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21603
21605,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/21605
23426,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23426
23594,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23594
23698,"Fri, Jan-05-2018",2018,https://roadtonationals.com/results/schedule/meet/23698
21100,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21100
21101,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21101
20285,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/20285
20286,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/20286
21102,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21102
21103,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21103
20287,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/20287
21104,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21104
20288,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/20288
20289,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/20289
21105,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21105
21132,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21132
21223,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21223
21308,"Fri, Jan-06-2017",2017,https://roadtonationals.com/results/schedule/meet/21308
19580,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/19580
19581,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/19581
19582,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/19582
19583,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/19583
19584,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/19584
19585,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/19585
19586,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/19586
19587,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/19587
19588,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/19588
19589,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/19589
19590,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/19590
19591,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/19591
20047,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/20047
20092,"Fri, Jan-08-2016",2016,https://roadtonationals.com/results/schedule/meet/20092
